   0.00000000000000e+00   1.30588998794556e+01   1.55060546063365e+00  -1.00000000000000e+00   3.28129488168082e-01   6.89011575235548e-01   1.34980420162811e+00
   1.00000000000000e+00   1.28588998794556e+01   1.55112091077598e+00  -1.00000000000000e+00   3.26758119756538e-01   6.89185935843253e-01   1.35063983239631e+00
   2.00000000000000e+00   1.26588998794556e+01   1.55295676236481e+00  -1.00000000000000e+00   3.25291620581945e-01   6.89817504582884e-01   1.35277931597316e+00
   3.00000000000000e+00   1.24588998794556e+01   1.55487948799362e+00  -1.00000000000000e+00   3.23956879642844e-01   6.89942353268939e-01   1.35524230729456e+00
   4.00000000000000e+00   1.22588998794556e+01   1.55686363260995e+00  -1.00000000000000e+00   3.22529503330663e-01   6.90683674608502e-01   1.35748117911595e+00
   5.00000000000000e+00   1.20588998794556e+01   1.54931133840706e+00  -1.00000000000000e+00   3.20631358201896e-01   6.90833063025400e-01   1.34918895432968e+00
   6.00000000000000e+00   1.18588998794556e+01   1.55070353267982e+00  -1.00000000000000e+00   3.19088193437881e-01   6.91465425515487e-01   1.35082927729262e+00
   7.00000000000000e+00   1.16588998794556e+01   1.55244362047766e+00  -1.00000000000000e+00   3.17507476815621e-01   6.92099020427521e-01   1.35287440024979e+00
   8.00000000000000e+00   1.14588998794556e+01   1.55421886214746e+00  -1.00000000000000e+00   3.16033670137155e-01   6.92940447138963e-01   1.35482564469138e+00
   9.00000000000000e+00   1.12588998794556e+01   1.55616302086582e+00  -1.00000000000000e+00   3.14392821146768e-01   6.94629893519158e-01   1.35657281874258e+00
   1.00000000000000e+01   1.10588998794556e+01   1.55792813959293e+00  -1.00000000000000e+00   3.12688690131977e-01   6.95164144425647e-01   1.35871729344408e+00
   1.10000000000000e+01   1.08588998794556e+01   1.55453415230037e+00  -1.00000000000000e+00   3.10684167213908e-01   6.95999262299684e-01   1.35485674733129e+00
   1.20000000000000e+01   1.06588998794556e+01   1.55721481656938e+00  -1.00000000000000e+00   3.08920929424504e-01   6.97193115726479e-01   1.35772147500520e+00
   1.30000000000000e+01   1.04588998794556e+01   1.55945738200206e+00  -1.00000000000000e+00   3.07180571902127e-01   6.98474256450850e-01   1.36002982893834e+00
   1.40000000000000e+01   1.02588998794556e+01   1.56162974052762e+00  -1.00000000000000e+00   3.05442482220790e-01   7.00060407388158e-01   1.36209682569291e+00
   1.50000000000000e+01   1.00588998794556e+01   1.56469572888412e+00  -1.00000000000000e+00   3.03550438053230e-01   7.01641075619356e-01   1.36522146794929e+00
   1.60000000000000e+01   9.85889987945558e+00   1.56714203957986e+00  -1.00000000000000e+00   3.01640152868077e-01   7.03128741769923e-01   1.36768320999174e+00
   1.70000000000000e+01   9.65889987945558e+00   1.57100840265182e+00  -1.00000000000000e+00   2.99651308787287e-01   7.05213828081040e-01   1.37147728782797e+00
   1.80000000000000e+01   9.45889987945558e+00   1.57018784090897e+00  -1.00000000000000e+00   2.97382616848306e-01   7.06425129154168e-01   1.37040759332191e+00
   1.90000000000000e+01   9.25889987945558e+00   1.57418194630640e+00  -1.00000000000000e+00   2.95300013946282e-01   7.08584804007670e-01   1.37431956886662e+00
   2.00000000000000e+01   9.05889987945558e+00   1.57638000334186e+00  -1.00000000000000e+00   2.93349293279783e-01   7.10327266086363e-01   1.37635579779452e+00
   2.10000000000000e+01   8.85889987945558e+00   1.58110081553053e+00  -1.00000000000000e+00   2.91143012153250e-01   7.12874811877359e-01   1.38091456576301e+00
   2.20000000000000e+01   8.65889987945558e+00   1.58560587026917e+00  -1.00000000000000e+00   2.88919481771692e-01   7.15736356832833e-01   1.38506063996942e+00
   2.30000000000000e+01   8.45889987945558e+00   1.58906441960706e+00  -1.00000000000000e+00   2.86784891251827e-01   7.17756182530399e-01   1.38841860339387e+00
   2.40000000000000e+01   8.25889987945558e+00   1.59232654857406e+00  -1.00000000000000e+00   2.84050733386694e-01   7.20437696929478e-01   1.39132618138207e+00
   2.50000000000000e+01   8.05889987945558e+00   1.59764125958566e+00  -1.00000000000000e+00   2.81620741528874e-01   7.23290035708256e-01   1.39642360210516e+00
   2.60000000000000e+01   7.85889987945558e+00   1.60221513979278e+00  -1.00000000000000e+00   2.79319085443460e-01   7.26388970880131e-01   1.40051178705212e+00
   2.70000000000000e+01   7.65889987945558e+00   1.60888762131862e+00  -1.00000000000000e+00   2.76713575755631e-01   7.30096610023313e-01   1.40673661893664e+00
   2.80000000000000e+01   7.45889987945558e+00   1.61375328905738e+00  -1.00000000000000e+00   2.74233470524826e-01   7.33220326807730e-01   1.41116392879899e+00
   2.90000000000000e+01   7.25889987945558e+00   1.62127450258415e+00  -1.00000000000000e+00   2.71519359543706e-01   7.37348464127560e-01   1.41814156295173e+00
   3.00000000000000e+01   7.05889987945558e+00   1.62800676497795e+00  -1.00000000000000e+00   2.68364525775310e-01   7.41000560272171e-01   1.42453665372138e+00
   3.10000000000000e+01   6.85889987945558e+00   1.63401310120524e+00  -1.00000000000000e+00   2.65610983241161e-01   7.45015157570412e-01   1.42982587593117e+00
   3.20000000000000e+01   6.65889987945558e+00   1.64278569315102e+00  -1.00000000000000e+00   2.62682659063103e-01   7.49684536330318e-01   1.43795540620578e+00
   3.30000000000000e+01   6.45889987945558e+00   1.65234651331109e+00  -1.00000000000000e+00   2.59659392651499e-01   7.55323409159319e-01   1.44648281961285e+00
   3.40000000000000e+01   6.25889987945558e+00   1.66138018764216e+00  -1.00000000000000e+00   2.56566693550450e-01   7.60502406568114e-01   1.45464557513319e+00
   3.50000000000000e+01   6.05889987945558e+00   1.67252948408509e+00  -1.00000000000000e+00   2.53288849410531e-01   7.66643065448786e-01   1.46473821691711e+00
   3.60000000000000e+01   5.85889987945558e+00   1.68179205455307e+00  -1.00000000000000e+00   2.49748798033642e-01   7.71731375575885e-01   1.47325514986045e+00
   3.70000000000000e+01   5.65889987945558e+00   1.69499293444475e+00  -1.00000000000000e+00   2.46228035789478e-01   7.78858176879899e-01   1.48517768045315e+00
   3.80000000000000e+01   5.45889987945558e+00   1.70660325143025e+00  -1.00000000000000e+00   2.42724630166976e-01   7.85338863370761e-01   1.49560097665859e+00
   3.90000000000000e+01   5.25889987945558e+00   1.72105297889487e+00  -1.00000000000000e+00   2.38936251685507e-01   7.93571318349102e-01   1.50836911480150e+00
   4.00000000000000e+01   5.05889987945558e+00   1.73408813539824e+00  -1.00000000000000e+00   2.35202775500019e-01   8.00481032460497e-01   1.52018795956192e+00
   4.10000000000000e+01   4.85889987945558e+00   1.75341866830397e+00  -1.00000000000000e+00   2.30830093984502e-01   8.10901880013820e-01   1.53741101695611e+00
   4.20000000000000e+01   4.65889987945558e+00   1.77070500286893e+00  -1.00000000000000e+00   2.26691169058117e-01   8.20097775224494e-01   1.55288343417269e+00
   4.30000000000000e+01   4.45889987945558e+00   1.79008165250390e+00  -1.00000000000000e+00   2.22304037270154e-01   8.30845476080756e-01   1.56992644175471e+00
   4.40000000000000e+01   4.25889987945558e+00   1.80866872488487e+00  -1.00000000000000e+00   2.17875743118356e-01   8.40473222081878e-01   1.58663716075875e+00
   4.50000000000000e+01   4.05889987945558e+00   1.83756933417703e+00  -1.00000000000000e+00   2.12772948134606e-01   8.55657726770408e-01   1.61221542762375e+00
   4.60000000000000e+01   3.85889987945558e+00   1.86224308586091e+00  -1.00000000000000e+00   2.07879220728290e-01   8.68516845135064e-01   1.63414015009203e+00
   4.70000000000000e+01   3.65889987945558e+00   1.89113927635132e+00  -1.00000000000000e+00   2.02611716164464e-01   8.84225739806464e-01   1.65936767959823e+00
   4.80000000000000e+01   3.45889987945558e+00   1.92038830131274e+00  -1.00000000000000e+00   1.97279717726265e-01   8.99501790840900e-01   1.68519092955864e+00
   4.90000000000000e+01   3.25889987945558e+00   1.95969094016941e+00  -1.00000000000000e+00   1.91183576228508e-01   9.19665389854346e-01   1.71989912258440e+00
   5.00000000000000e+01   3.05889987945558e+00   1.99638551549990e+00  -1.00000000000000e+00   1.85279168123546e-01   9.37681252186434e-01   1.75270665704656e+00
   5.10000000000000e+01   2.85889987945558e+00   2.11219611660175e+00  -1.00000000000000e+00   1.76331921273314e-01   9.84020793590825e-01   1.86064036458109e+00
