   0.00000000000000e+00   1.30588998794556e+01   1.55057425295191e+00  -1.00000000000000e+00   3.28071898185577e-01   6.88072214824105e-01   1.35026144532285e+00
   1.00000000000000e+00   1.32588998794556e+01   1.54960802600010e+00  -1.00000000000000e+00   3.29429866954928e-01   6.88568019234265e-01   1.34856778839248e+00
   2.00000000000000e+00   1.34588998794556e+01   1.54921658999293e+00  -1.00000000000000e+00   3.30621313926050e-01   6.90284891719387e-01   1.34694779325373e+00
   3.00000000000000e+00   1.36588998794556e+01   1.56065609828784e+00  -1.00000000000000e+00   3.32404567271482e-01   6.91167157579680e-01   1.35920661455987e+00
   4.00000000000000e+00   1.38588998794556e+01   1.56021092158532e+00  -1.00000000000000e+00   3.33643221942936e-01   6.91921745313678e-01   1.35800759152802e+00
   5.00000000000000e+00   1.40588998794556e+01   1.55858577284541e+00  -1.00000000000000e+00   3.34911626821022e-01   6.91129549210573e-01   1.35623145507845e+00
   6.00000000000000e+00   1.42588998794556e+01   1.55705159796670e+00  -1.00000000000000e+00   3.36233711836156e-01   6.89310223486311e-01   1.35506752066190e+00
   7.00000000000000e+00   1.44588998794556e+01   1.58268868559343e+00  -1.00000000000000e+00   3.37332627403509e-01   7.07185297818880e-01   1.37513604001325e+00
   8.00000000000000e+00   1.46588998794556e+01   1.58098846049024e+00  -1.00000000000000e+00   3.38622677307842e-01   7.09124626736283e-01   1.37186058270230e+00
   9.00000000000000e+00   1.48588998794556e+01   1.57767397176706e+00  -1.00000000000000e+00   3.39766137637756e-01   7.08273190933527e-01   1.36819706910621e+00
   1.00000000000000e+01   1.50588998794556e+01   1.57389804217109e+00  -1.00000000000000e+00   3.41110943347206e-01   7.02163356205318e-01   1.36666198918433e+00
   1.10000000000000e+01   1.52588998794556e+01   1.62014691282081e+00  -1.00000000000000e+00   3.42681605286965e-01   7.03456520319238e-01   1.41865931799748e+00
   1.20000000000000e+01   1.54588998794556e+01   3.99105568290031e+00  -1.00000000000000e+00   5.15886900272979e-01   6.23546259785372e-01   3.90814229935980e+00
