0.880461	-0.003456
0.880174	-0.003526
0.879883	-0.003596
0.879589	-0.003668
0.879291	-0.003742
0.878988	-0.003817
0.878682	-0.003893
0.878371	-0.003971
0.878057	-0.004050
0.877738	-0.004131
0.877415	-0.004214
0.877087	-0.004298
0.876756	-0.004384
0.876420	-0.004472
0.876079	-0.004561
0.875734	-0.004652
0.875385	-0.004745
0.875031	-0.004839
0.874672	-0.004936
0.874309	-0.005034
0.873941	-0.005135
0.873568	-0.005237
0.873190	-0.005341
0.872808	-0.005447
0.872420	-0.005556
0.872028	-0.005666
0.871631	-0.005779
0.871228	-0.005893
0.870821	-0.006010
0.870408	-0.006130
0.869990	-0.006251
0.869567	-0.006375
0.869138	-0.006502
0.868704	-0.006630
0.868265	-0.006762
0.867820	-0.006896
0.867370	-0.007032
0.866914	-0.007171
0.866452	-0.007313
0.865985	-0.007457
0.865512	-0.007605
0.865033	-0.007755
0.864549	-0.007908
0.864058	-0.008064
0.863562	-0.008223
0.863059	-0.008385
0.862551	-0.008550
0.862036	-0.008718
0.861515	-0.008889
0.860988	-0.009064
0.860455	-0.009242
0.859915	-0.009424
0.859369	-0.009609
0.858817	-0.009797
0.858258	-0.009989
0.857693	-0.010185
0.857121	-0.010385
0.856542	-0.010588
0.855957	-0.010795
0.855365	-0.011006
0.854767	-0.011221
0.854161	-0.011440
0.853549	-0.011663
0.852929	-0.011891
0.852303	-0.012123
0.851670	-0.012359
0.851030	-0.012599
0.850382	-0.012844
0.849728	-0.013094
0.849066	-0.013348
0.848397	-0.013608
0.847721	-0.013872
0.847037	-0.014140
0.846346	-0.014414
0.845648	-0.014693
0.844942	-0.014978
0.844229	-0.015267
0.843508	-0.015562
0.842780	-0.015863
0.842044	-0.016169
0.841300	-0.016480
0.840549	-0.016798
0.839790	-0.017121
0.839024	-0.017450
0.838249	-0.017785
0.837467	-0.018127
0.836677	-0.018475
0.835879	-0.018829
0.835074	-0.019189
0.834260	-0.019556
0.833438	-0.019930
0.832609	-0.020311
0.831772	-0.020699
0.830926	-0.021093
0.830073	-0.021495
0.829212	-0.021904
0.828342	-0.022321
0.827465	-0.022745
0.826579	-0.023176
0.825686	-0.023616
0.824784	-0.024063
0.823875	-0.024518
0.822957	-0.024982
0.822032	-0.025454
0.821098	-0.025934
0.820157	-0.026423
0.819207	-0.026920
0.818249	-0.027426
0.817284	-0.027941
0.816310	-0.028466
0.815328	-0.028999
0.814339	-0.029542
0.813342	-0.030095
0.812336	-0.030657
0.811323	-0.031229
0.810302	-0.031810
0.809274	-0.032402
0.808238	-0.033005
0.807194	-0.033617
0.806142	-0.034241
0.805083	-0.034875
0.804016	-0.035520
0.802942	-0.036176
0.801861	-0.036843
0.800772	-0.037521
0.799676	-0.038211
0.798573	-0.038913
0.797463	-0.039627
0.796346	-0.040352
0.795222	-0.041090
0.794091	-0.041841
0.792954	-0.042603
0.791810	-0.043379
0.790659	-0.044167
0.789502	-0.044969
0.788339	-0.045783
0.787170	-0.046611
0.785995	-0.047453
0.784814	-0.048309
0.783627	-0.049178
0.782435	-0.050061
0.781237	-0.050959
0.780034	-0.051871
0.778827	-0.052798
0.777614	-0.053739
0.776396	-0.054696
0.775174	-0.055668
0.773948	-0.056655
0.772717	-0.057657
0.771483	-0.058675
0.770245	-0.059709
0.769003	-0.060759
0.767758	-0.061826
0.766510	-0.062908
0.765259	-0.064007
0.764006	-0.065123
0.762750	-0.066256
0.761492	-0.067406
0.760233	-0.068573
0.758972	-0.069757
0.757710	-0.070959
0.756447	-0.072178
0.755183	-0.073416
0.753919	-0.074671
0.752655	-0.075944
0.751391	-0.077236
0.750128	-0.078546
0.748866	-0.079874
0.747605	-0.081222
0.746346	-0.082587
0.745089	-0.083972
0.743835	-0.085376
0.742583	-0.086799
0.741335	-0.088241
0.740090	-0.089702
0.738850	-0.091183
0.737613	-0.092683
0.736382	-0.094203
0.735156	-0.095742
0.733935	-0.097301
0.732721	-0.098879
0.731514	-0.100477
0.730314	-0.102095
0.729121	-0.103733
0.727937	-0.105390
0.726761	-0.107067
0.725594	-0.108764
0.724437	-0.110481
0.723290	-0.112217
0.722154	-0.113972
0.721029	-0.115747
0.719916	-0.117542
0.718815	-0.119355
0.717727	-0.121188
0.716652	-0.123039
0.715592	-0.124910
0.714546	-0.126799
0.713515	-0.128706
0.712501	-0.130631
0.711502	-0.132575
0.710521	-0.134535
0.709557	-0.136514
0.708612	-0.138508
0.707685	-0.140520
0.706778	-0.142548
0.705891	-0.144591
0.705025	-0.146650
0.704181	-0.148723
0.703358	-0.150811
0.702558	-0.152913
0.701782	-0.155027
0.701030	-0.157154
0.700302	-0.159293
0.699599	-0.161443
0.698923	-0.163604
0.698273	-0.165774
0.697650	-0.167952
0.697055	-0.170139
0.696489	-0.172332
0.695952	-0.174531
0.695444	-0.176735
0.694967	-0.178942
0.694521	-0.181152
0.694106	-0.183364
0.693723	-0.185575
0.693373	-0.187785
0.693056	-0.189992
0.692773	-0.192195
0.692524	-0.194392
0.692310	-0.196581
0.692131	-0.198761
0.691988	-0.200930
0.691880	-0.203086
0.691809	-0.205226
0.691775	-0.207350
0.691779	-0.209455
0.691819	-0.211538
0.691897	-0.213597
0.692014	-0.215629
0.692168	-0.217633
0.692360	-0.219604
0.692591	-0.221542
0.692861	-0.223441
0.693169	-0.225300
0.693515	-0.227115
0.693899	-0.228883
0.694322	-0.230600
0.694782	-0.232263
0.695279	-0.233868
0.695814	-0.235411
0.696384	-0.236887
0.696991	-0.238293
0.697633	-0.239624
0.698310	-0.240875
0.699020	-0.242041
0.699763	-0.243119
0.700538	-0.244101
0.701343	-0.244983
0.702178	-0.245759
0.703040	-0.246424
0.703929	-0.246971
0.704841	-0.247393
0.705777	-0.247685
0.706733	-0.247839
0.707708	-0.247848
0.708699	-0.247705
0.709705	-0.247402
0.710720	-0.246932
0.711744	-0.246285
0.712774	-0.245453
0.713804	-0.244428
0.714834	-0.243200
0.715858	-0.241759
0.716873	-0.240096
0.717873	-0.238200
0.718856	-0.236060
0.719816	-0.233666
0.720748	-0.231006
0.721647	-0.228067
0.722507	-0.224838
0.723321	-0.221305
0.724084	-0.217456
0.724789	-0.213276
0.725429	-0.208752
0.725997	-0.203868
0.726484	-0.198608
0.726883	-0.192958
0.727184	-0.186901
0.727378	-0.180419
0.727456	-0.173495
0.727408	-0.166111
0.727223	-0.158248
0.726890	-0.149885
0.726397	-0.141004
0.725732	-0.131582
0.724882	-0.121598
0.723833	-0.111030
0.722570	-0.099854
0.721081	-0.088046
0.719348	-0.075582
0.717356	-0.062436
0.715086	-0.048581
0.712523	-0.033989
0.709646	-0.018634
0.706436	-0.002484
0.702873	0.014489
0.698936	0.032317
0.694603	0.051031
0.689850	0.070664
0.684654	0.091251
0.678987	0.112824
0.672826	0.135419
0.666140	0.159072
0.658904	0.183818
0.651087	0.209695
0.642659	0.236739
0.633584	0.264985
0.623833	0.294471
0.613369	0.325229
0.602157	0.357294
0.590162	0.390694
0.577343	0.425458
0.563663	0.461606
0.549080	0.499153
0.533553	0.538106
0.517040	0.578460
0.499500	0.620192
0.480890	0.663265
0.461165	0.707614
0.440286	0.753142
0.418213	0.799714
0.394904	0.847139
0.370326	0.895167
0.344448	0.943458
0.317249	0.991572
0.288709	1.038932
0.258825	1.084797
0.227608	1.128209
0.195090	1.167943
0.161326	1.202435
0.126402	1.229692
0.090452	1.247180
0.053657	1.251685
0.016269	1.239130
0.989011	1.209245
0.969270	1.179781
0.949679	1.152997
0.930193	1.128865
0.910767	1.107361
0.891354	1.088463
0.871909	1.072150
0.852386	1.058405
0.832736	1.047211
0.812914	1.038554
0.792868	1.032420
0.772552	1.028796
0.751916	1.027668
0.730909	1.029022
0.709481	1.032842
0.687580	1.039110
0.665155	1.047801
0.642151	1.058887
0.618519	1.072327
0.594203	1.088070
0.569152	1.106050
0.543314	1.126179
0.516635	1.148342
0.489069	1.172391
0.460565	1.198129
0.431079	1.225308
0.400570	1.253603
0.369004	1.282598
0.336354	1.311761
0.302602	1.340411
0.267748	1.367680
0.231804	1.392462
0.194808	1.413352
0.156827	1.428567
0.117963	1.435845
0.078366	1.432323
0.038245	1.414376
0.998912	1.377466
0.976484	1.332289
0.954436	1.290096
0.932721	1.250832
0.911294	1.214449
0.890109	1.180896
0.869121	1.150130
0.848282	1.122107
0.827547	1.096787
0.806871	1.074133
0.786206	1.054107
0.765507	1.036675
0.744726	1.021805
0.723817	1.009462
0.702734	0.999613
0.681427	0.992226
0.659851	0.987264
0.637956	0.984689
0.615695	0.984458
0.593021	0.986521
0.569884	0.990821
0.546238	0.997286
0.522036	1.005831
0.497231	1.016348
0.471778	1.028705
0.445636	1.042732
0.418762	1.058218
0.391121	1.074895
0.362680	1.092421
0.333414	1.110365
0.303305	1.128180
0.272346	1.145171
0.240545	1.160460
0.207926	1.172933
0.174536	1.181180
0.140454	1.183418
0.105792	1.177392
0.070714	1.160252
0.035441	1.128396
0.000000	1.077276
0.983371	1.015945
0.967244	0.956998
0.951861	0.900354
0.937195	0.845935
0.923219	0.793663
0.909909	0.743466
0.897241	0.695272
0.885188	0.649013
0.873731	0.604620
0.862845	0.562030
0.852510	0.521179
0.842705	0.482008
0.833410	0.444458
0.824606	0.408471
0.816273	0.373994
0.808395	0.340972
0.800952	0.309355
0.793930	0.279093
0.787311	0.250137
0.781079	0.222442
0.775220	0.195961
0.769719	0.170653
0.764561	0.146474
0.759734	0.123384
0.755223	0.101343
0.751016	0.080314
0.747101	0.060260
0.743465	0.041144
0.740098	0.022933
0.736989	0.005594
0.734125	-0.010906
0.731499	-0.026599
0.729098	-0.041513
0.726915	-0.055678
0.724939	-0.069123
0.723161	-0.081874
0.721574	-0.093957
0.720168	-0.105398
0.718936	-0.116222
0.717870	-0.126451
0.716962	-0.136110
0.716206	-0.145219
0.715594	-0.153801
0.715120	-0.161876
0.714777	-0.169463
0.714560	-0.176583
0.714462	-0.183253
0.714477	-0.189492
0.714601	-0.195316
0.714827	-0.200743
0.715150	-0.205789
0.715567	-0.210469
0.716071	-0.214798
0.716658	-0.218791
0.717324	-0.222462
0.718065	-0.225824
0.718877	-0.228891
0.719755	-0.231674
0.720696	-0.234186
0.721697	-0.236439
0.722753	-0.238444
0.723862	-0.240212
0.725021	-0.241753
0.726225	-0.243078
0.727474	-0.244195
0.728762	-0.245116
0.730088	-0.245848
0.731449	-0.246400
0.732844	-0.246781
0.734268	-0.246999
0.735720	-0.247061
0.737198	-0.246976
0.738699	-0.246750
0.740222	-0.246391
0.741765	-0.245904
0.743326	-0.245297
0.744902	-0.244576
0.746493	-0.243747
0.748097	-0.242815
0.749711	-0.241786
0.751336	-0.240665
0.752968	-0.239458
0.754607	-0.238168
0.756252	-0.236802
0.757901	-0.235364
0.759554	-0.233858
0.761208	-0.232287
0.762864	-0.230657
0.764519	-0.228971
0.766173	-0.227232
0.767825	-0.225445
0.769475	-0.223613
0.771121	-0.221738
0.772762	-0.219825
0.774399	-0.217876
0.776029	-0.215894
0.777653	-0.213881
0.779269	-0.211841
0.780878	-0.209776
0.782479	-0.207688
0.784070	-0.205581
0.785653	-0.203454
0.787225	-0.201313
0.788787	-0.199157
0.790339	-0.196989
0.791879	-0.194811
0.793408	-0.192624
0.794924	-0.190431
0.796429	-0.188233
0.797922	-0.186032
0.799402	-0.183828
0.800868	-0.181624
0.802322	-0.179420
0.803762	-0.177218
0.805189	-0.175020
0.806602	-0.172825
0.808001	-0.170636
0.809386	-0.168453
0.810757	-0.166278
0.812113	-0.164111
0.813455	-0.161953
0.814783	-0.159805
0.816096	-0.157667
0.817395	-0.155541
0.818678	-0.153427
0.819948	-0.151326
0.821202	-0.149239
0.822441	-0.147165
0.823666	-0.145106
0.824876	-0.143062
0.826071	-0.141033
0.827252	-0.139020
0.828418	-0.137024
0.829569	-0.135044
0.830705	-0.133081
0.831827	-0.131136
0.832934	-0.129208
0.834027	-0.127298
0.835106	-0.125407
0.836170	-0.123533
0.837219	-0.121679
0.838255	-0.119843
0.839276	-0.118026
0.840284	-0.116228
0.841277	-0.114450
0.842257	-0.112691
0.843223	-0.110951
0.844175	-0.109231
0.845113	-0.107530
0.846039	-0.105849
0.846950	-0.104187
0.847849	-0.102546
0.848735	-0.100923
0.849607	-0.099321
0.850467	-0.097738
0.851314	-0.096175
0.852148	-0.094631
0.852970	-0.093107
0.853780	-0.091603
0.854577	-0.090117
0.855362	-0.088652
0.856135	-0.087205
0.856897	-0.085778
0.857646	-0.084369
0.858384	-0.082980
0.859111	-0.081609
0.859826	-0.080258
0.860530	-0.078925
0.861223	-0.077610
0.861905	-0.076314
0.862576	-0.075036
0.863236	-0.073776
0.863886	-0.072534
0.864526	-0.071310
0.865155	-0.070104
0.865774	-0.068915
0.866383	-0.067744
0.866982	-0.066589
0.867572	-0.065452
0.868152	-0.064332
0.868722	-0.063228
0.869283	-0.062141
0.869835	-0.061071
0.870377	-0.060016
0.870911	-0.058978
0.871435	-0.057955
0.871951	-0.056949
0.872459	-0.055957
0.872957	-0.054982
0.873448	-0.054021
0.873930	-0.053075
0.874404	-0.052144
0.874870	-0.051228
0.875328	-0.050327
0.875778	-0.049439
0.876221	-0.048566
0.876656	-0.047707
0.877083	-0.046861
0.877504	-0.046029
0.877917	-0.045211
0.878322	-0.044406
0.878721	-0.043614
0.879113	-0.042835
0.879498	-0.042068
0.879877	-0.041315
0.880249	-0.040573
0.880614	-0.039844
0.880973	-0.039127
0.881326	-0.038422
0.881672	-0.037728
0.882013	-0.037046
0.882347	-0.036376
0.882675	-0.035717
0.882998	-0.035069
0.883315	-0.034432
0.883626	-0.033805
0.883932	-0.033190
0.884233	-0.032584
0.884528	-0.031989
0.884817	-0.031404
0.885102	-0.030830
0.885382	-0.030265
0.885656	-0.029709
0.885926	-0.029164
0.886190	-0.028627
0.886450	-0.028101
0.886705	-0.027583
0.886956	-0.027074
0.887202	-0.026574
0.887444	-0.026083
0.887681	-0.025600
0.887914	-0.025126
0.888143	-0.024660
0.888367	-0.024202
0.888588	-0.023752
0.888804	-0.023310
0.889017	-0.022876
0.889225	-0.022450
0.889430	-0.022031
0.889631	-0.021620
0.889829	-0.021216
0.890022	-0.020819
0.890212	-0.020430
0.890399	-0.020047
0.890582	-0.019671
0.890762	-0.019302
0.890939	-0.018939
0.891112	-0.018583
0.891282	-0.018234
0.891449	-0.017890
0.891612	-0.017553
0.891773	-0.017222
0.891931	-0.016897
0.892086	-0.016578
0.892238	-0.016265
0.892387	-0.015957
0.892533	-0.015655
0.892677	-0.015358
0.892818	-0.015067
0.892956	-0.014781
0.893092	-0.014501
0.893225	-0.014225
0.893355	-0.013955
0.893484	-0.013689
0.893609	-0.013429
0.893733	-0.013173
0.893854	-0.012922
0.893973	-0.012675
0.894089	-0.012433
0.894204	-0.012196
0.894316	-0.011963
0.894426	-0.011734
0.894534	-0.011509
0.894640	-0.011289
0.894744	-0.011073
0.894846	-0.010860
0.894946	-0.010652
0.895044	-0.010448
0.895140	-0.010247
0.895235	-0.010050
0.895327	-0.009857
0.895418	-0.009667
0.895507	-0.009481
0.895595	-0.009299
0.895681	-0.009120
0.895765	-0.008944
0.895847	-0.008771
0.895928	-0.008602
0.896008	-0.008436
0.896086	-0.008273
0.896162	-0.008113
0.896237	-0.007956
0.896311	-0.007802
0.896383	-0.007651
0.896453	-0.007503
0.896523	-0.007358
0.896591	-0.007215
0.896658	-0.007075
0.896723	-0.006938
0.896787	-0.006804
0.896850	-0.006672
0.896912	-0.006542
0.896972	-0.006415
0.897032	-0.006290
0.897090	-0.006168
0.897147	-0.006048
0.897203	-0.005930
0.897258	-0.005815
0.897312	-0.005701
0.897365	-0.005590
0.897417	-0.005481
0.897467	-0.005374
0.897517	-0.005269
0.897566	-0.005167
0.897614	-0.005066
0.897661	-0.004967
0.897707	-0.004870
0.897752	-0.004774
0.897796	-0.004681
0.897840	-0.004590
0.897882	-0.004500
0.897924	-0.004412
0.897965	-0.004325
0.898005	-0.004241
0.898045	-0.004157
0.898083	-0.004076
0.898121	-0.003996
0.898158	-0.003918
0.898195	-0.003841
0.898230	-0.003765
0.898265	-0.003691
0.898300	-0.003619
0.898333	-0.003548
0.898366	-0.003478
0.898399	-0.003410
0.898430	-0.003343
0.898461	-0.003277
0.898492	-0.003212
0.898522	-0.003149
0.898551	-0.003087
0.898580	-0.003026
0.898608	-0.002967
0.898635	-0.002908
0.898662	-0.002851
0.898689	-0.002795
0.898715	-0.002740
0.898740	-0.002686
0.898765	-0.002633
0.898790	-0.002581
0.898814	-0.002530
0.898838	-0.002480
0.898861	-0.002431
0.898883	-0.002383
0.898905	-0.002336
0.898927	-0.002289
0.898949	-0.002244
0.898969	-0.002200
0.898990	-0.002156
0.899010	-0.002114
0.899030	-0.002072
0.899049	-0.002031
0.899068	-0.001990
0.899086	-0.001951
0.899105	-0.001912
0.899122	-0.001874
0.899140	-0.001837
0.899157	-0.001801
0.899174	-0.001765
0.899190	-0.001730
0.899207	-0.001696
0.899222	-0.001662
0.899238	-0.001629
0.899253	-0.001597
0.899268	-0.001565
0.899283	-0.001534
0.899297	-0.001504
0.899311	-0.001474
0.899325	-0.001444
0.899338	-0.001416
0.899351	-0.001388
0.899364	-0.001360
0.899377	-0.001333
0.899389	-0.001306
0.899402	-0.001280
0.899414	-0.001255
0.899425	-0.001230
0.899437	-0.001206
0.899448	-0.001182
0.899459	-0.001158
0.899470	-0.001135
0.899480	-0.001112
0.899491	-0.001090
0.899501	-0.001068
0.899511	-0.001047
0.899521	-0.001026
0.899530	-0.001006
0.899540	-0.000986
0.899549	-0.000966
0.899558	-0.000947
0.899567	-0.000928
0.899575	-0.000909
0.899584	-0.000891
0.899592	-0.000873
0.899601	-0.000856
0.899608	-0.000839
0.899616	-0.000822
0.899624	-0.000806
0.899632	-0.000790
0.899639	-0.000774
0.899646	-0.000758
0.899653	-0.000743
0.899660	-0.000728
0.899667	-0.000714
0.899674	-0.000700
0.899680	-0.000686
0.899687	-0.000672
0.899693	-0.000658
0.899699	-0.000645
0.899705	-0.000632
0.899711	-0.000620
0.899717	-0.000607
0.899723	-0.000595
0.899728	-0.000583
0.899734	-0.000572
0.899739	-0.000560
0.899744	-0.000549
0.899749	-0.000538
0.899754	-0.000527
0.899759	-0.000517
0.899764	-0.000506
0.899769	-0.000496
0.899773	-0.000486
0.899778	-0.000476
0.899782	-0.000467
0.899787	-0.000458
0.899791	-0.000448
0.899795	-0.000439
0.899799	-0.000431
0.899803	-0.000422
0.899807	-0.000413
0.899811	-0.000405
0.899815	-0.000397
0.899819	-0.000389
0.899822	-0.000381
0.899826	-0.000374
0.899830	-0.000366
0.899833	-0.000359
0.899836	-0.000352
0.899840	-0.000345
0.899843	-0.000338
0.899846	-0.000331
0.899849	-0.000324
0.899852	-0.000318
0.899855	-0.000311
0.899858	-0.000305
0.899861	-0.000299
0.899864	-0.000293
0.899866	-0.000287
0.899869	-0.000281
0.899872	-0.000276
0.899874	-0.000270
0.899877	-0.000265
0.899879	-0.000259
0.899882	-0.000254
0.899884	-0.000249
0.899886	-0.000244
0.899889	-0.000239
0.899891	-0.000234
0.899893	-0.000230
0.899895	-0.000225
0.899897	-0.000220
0.899900	-0.000216
0.899902	-0.000212
0.899904	-0.000207
0.899906	-0.000203
0.899907	-0.000199
0.899909	-0.000195
0.899911	-0.000191
0.899913	-0.000187
0.899915	-0.000184
0.899916	-0.000180
0.899918	-0.000176
0.899920	-0.000173
0.899921	-0.000169
0.899923	-0.000166
0.899924	-0.000162
0.899926	-0.000159
0.899927	-0.000156
0.899929	-0.000153
0.899930	-0.000150
0.899932	-0.000147
0.899933	-0.000144
0.899934	-0.000141
0.899936	-0.000138
0.899937	-0.000135
0.899938	-0.000133
0.899940	-0.000130
0.899941	-0.000127
0.899942	-0.000125
0.899943	-0.000122
0.899944	-0.000120
0.899945	-0.000117
0.899947	-0.000115
0.899948	-0.000113
0.899949	-0.000110
0.899950	-0.000108
0.899951	-0.000106
0.899952	-0.000104
0.899953	-0.000102
0.899954	-0.000100
0.899955	-0.000098
